LoanSnapshotID,DateKey,LoanID,CustomerID,ProductID,RegionID,DisbursementDate,LoanAmountKES,OutstandingKES,PARBucket,DaysOverdue,Status,CreditScore,CollectionAgentID
18202,20260131,LN-01485,CUST-01803,PROD-002,REG-08,2025-04-21,78000,60274,91-180d,100,Active,461,AGT-C06
18203,20260228,LN-01485,CUST-01803,PROD-002,REG-08,2025-04-21,78000,58418,91-180d,112,Active,455,AGT-C11
18204,20260331,LN-01485,CUST-01803,PROD-002,REG-08,2025-04-21,78000,56705,91-180d,126,Active,448,AGT-C04
18205,20260430,LN-01485,CUST-01803,PROD-002,REG-08,2025-04-21,78000,55526,91-180d,145,Active,438,AGT-C14
18206,20250531,LN-01486,CUST-04708,PROD-002,REG-06,2025-05-08,78000,71596,Current,0,Active,692,
18207,20250630,LN-01486,CUST-04708,PROD-002,REG-06,2025-05-08,78000,65734,Current,0,Active,692,
18208,20250731,LN-01486,CUST-04708,PROD-002,REG-06,2025-05-08,78000,59999,Current,0,Active,692,
18209,20250831,LN-01486,CUST-04708,PROD-002,REG-06,2025-05-08,78000,53917,Current,0,Active,692,
18210,20250930,LN-01486,CUST-04708,PROD-002,REG-06,2025-05-08,78000,47906,Current,0,Active,692,
18211,20251031,LN-01486,CUST-04708,PROD-002,REG-06,2025-05-08,78000,41198,Current,0,Active,692,
18212,20251130,LN-01486,CUST-04708,PROD-002,REG-06,2025-05-08,78000,35323,Current,0,Active,692,
18213,20251231,LN-01486,CUST-04708,PROD-002,REG-06,2025-05-08,78000,29420,Current,0,Active,692,
18214,20260131,LN-01486,CUST-04708,PROD-002,REG-06,2025-05-08,78000,23237,Current,0,Active,692,
18215,20260228,LN-01486,CUST-04708,PROD-002,REG-06,2025-05-08,78000,17155,Current,0,Active,692,
18216,20260331,LN-01486,CUST-04708,PROD-002,REG-06,2025-05-08,78000,10656,Current,0,Active,692,
18217,20260430,LN-01486,CUST-04708,PROD-002,REG-06,2025-05-08,78000,5023,Current,0,Active,692,
18218,20251231,LN-01487,CUST-02263,PROD-003,REG-06,2025-12-06,68000,66629,1-30d,15,Active,542,AGT-C11
18219,20260131,LN-01487,CUST-02263,PROD-003,REG-06,2025-12-06,68000,64815,1-30d,25,Active,537,AGT-C09
18220,20260228,LN-01487,CUST-02263,PROD-003,REG-06,2025-12-06,68000,63017,31-60d,35,Active,532,AGT-C06
18221,20260331,LN-01487,CUST-02263,PROD-003,REG-06,2025-12-06,68000,60665,1-30d,25,Active,537,AGT-C05
18222,20260430,LN-01487,CUST-02263,PROD-003,REG-06,2025-12-06,68000,58865,31-60d,35,Active,532,AGT-C01
18223,20251130,LN-01489,CUST-02122,PROD-001,REG-08,2025-11-22,95000,90921,Current,0,Active,680,
18224,20251231,LN-01489,CUST-02122,PROD-001,REG-08,2025-11-22,95000,87341,Current,0,Active,680,
18225,20260131,LN-01489,CUST-02122,PROD-001,REG-08,2025-11-22,95000,83587,Current,0,Active,680,
18226,20260228,LN-01489,CUST-02122,PROD-001,REG-08,2025-11-22,95000,79462,Current,0,Active,680,
18227,20260331,LN-01489,CUST-02122,PROD-001,REG-08,2025-11-22,95000,75816,Current,0,Active,680,
18228,20260430,LN-01489,CUST-02122,PROD-001,REG-08,2025-11-22,95000,72156,Current,0,Active,680,
18229,20250531,LN-01490,CUST-04950,PROD-001,REG-02,2025-05-28,95000,92230,1-30d,18,Active,499,AGT-C10
18230,20250630,LN-01490,CUST-04950,PROD-001,REG-02,2025-05-28,95000,89992,31-60d,40,Active,488,AGT-C11
18231,20250731,LN-01490,CUST-04950,PROD-001,REG-02,2025-05-28,95000,85964,1-30d,30,Active,493,AGT-C10
18232,20250831,LN-01490,CUST-04950,PROD-001,REG-02,2025-05-28,95000,84375,31-60d,57,Active,479,AGT-C05
18233,20250930,LN-01490,CUST-04950,PROD-001,REG-02,2025-05-28,95000,82033,61-90d,78,Active,469,AGT-C08
18234,20251031,LN-01490,CUST-04950,PROD-001,REG-02,2025-05-28,95000,79547,91-180d,98,Active,459,AGT-C09
18235,20251130,LN-01490,CUST-04950,PROD-001,REG-02,2025-05-28,95000,76106,91-180d,111,Default,452,AGT-C05
18236,20251231,LN-01490,CUST-04950,PROD-001,REG-02,2025-05-28,95000,72675,91-180d,124,Default,446,AGT-C15
18237,20260131,LN-01490,CUST-04950,PROD-001,REG-02,2025-05-28,95000,67955,91-180d,114,Default,451,AGT-C15
18238,20260228,LN-01490,CUST-04950,PROD-001,REG-02,2025-05-28,95000,64690,91-180d,128,Active,444,AGT-C09
18239,20260331,LN-01490,CUST-04950,PROD-001,REG-02,2025-05-28,95000,61932,91-180d,146,Active,435,AGT-C06
18240,20260430,LN-01490,CUST-04950,PROD-001,REG-02,2025-05-28,95000,59777,91-180d,169,Active,423,AGT-C03
18241,20241031,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,90580,1-30d,13,Active,300,AGT-C08
18242,20241130,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,86800,1-30d,28,Active,300,AGT-C10
18243,20241231,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,83390,31-60d,45,Active,300,AGT-C11
18244,20250131,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,81013,61-90d,65,Active,300,AGT-C14
18245,20250228,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,75741,61-90d,75,Active,300,AGT-C01
18246,20250331,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,71083,61-90d,87,Active,300,AGT-C06
18247,20250430,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,66628,91-180d,100,Active,300,AGT-C12
18248,20250531,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,62648,91-180d,114,Default,300,AGT-C15
18249,20250630,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,56755,91-180d,104,Default,300,AGT-C05
18250,20250731,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,52771,91-180d,118,Default,300,AGT-C06
18251,20250831,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,48772,91-180d,132,Active,300,AGT-C12
18252,20250930,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,45796,91-180d,150,Active,300,AGT-C08
18253,20251031,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,42172,91-180d,180,Active,300,AGT-C12
18254,20251130,LN-01491,CUST-04663,PROD-001,REG-01,2024-10-17,95000,36415,180d+,210,Written Off,300,AGT-C15
18255,20241130,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,74282,Current,0,Active,527,
18256,20241231,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,72710,1-30d,19,Active,517,AGT-C12
18257,20250131,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,69563,1-30d,9,Active,522,AGT-C01
18258,20250228,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,67612,1-30d,25,Active,514,AGT-C05
18259,20250331,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,64408,1-30d,15,Active,519,AGT-C09
18260,20250430,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,62856,31-60d,34,Active,510,AGT-C13
18261,20250531,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,60859,31-60d,50,Active,502,AGT-C15
18262,20250630,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,58824,61-90d,65,Active,494,AGT-C01
18263,20250731,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,57397,61-90d,85,Active,484,AGT-C06
18264,20250831,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,54071,61-90d,75,Active,489,AGT-C02
18265,20250930,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,51313,61-90d,85,Active,484,AGT-C05
18266,20251031,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,49767,91-180d,104,Active,475,AGT-C01
18267,20251130,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,47262,91-180d,116,Active,469,AGT-C02
18268,20251231,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,45472,91-180d,133,Default,460,AGT-C15
18269,20260131,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,41677,91-180d,123,Active,465,AGT-C05
18270,20260228,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,39512,91-180d,138,Active,458,AGT-C10
18271,20260331,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,36514,91-180d,147,Active,453,AGT-C12
18272,20260430,LN-01492,CUST-00670,PROD-002,REG-08,2024-11-22,78000,33209,91-180d,137,Active,458,AGT-C01
18273,20240630,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,65235,Current,0,Active,753,
18274,20240731,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,62676,Current,0,Active,753,
18275,20240831,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,59823,Current,0,Active,753,
18276,20240930,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,57403,Current,0,Active,753,
18277,20241031,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,54984,Current,0,Active,753,
18278,20241130,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,52503,Current,0,Active,753,
18279,20241231,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,49997,Current,0,Active,753,
18280,20250131,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,47051,Current,0,Active,753,
18281,20250228,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,44263,Current,0,Active,753,
18282,20250331,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,41370,Current,0,Active,753,
18283,20250430,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,38766,Current,0,Active,753,
18284,20250531,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,35799,Current,0,Active,753,
18285,20250630,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,33302,Current,0,Active,753,
18286,20250731,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,30698,Current,0,Active,753,
18287,20250831,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,27875,Current,0,Active,753,
18288,20250930,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,25091,Current,0,Active,753,
18289,20251031,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,22432,Current,0,Active,753,
18290,20251130,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,19787,Current,0,Active,753,
18291,20251231,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,16996,Current,0,Active,753,
18292,20260131,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,14303,Current,0,Active,753,
18293,20260228,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,11578,Current,0,Active,753,
18294,20260331,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,9150,Current,0,Active,753,
18295,20260430,LN-01493,CUST-02939,PROD-003,REG-02,2024-06-18,68000,6716,Current,0,Active,753,
18296,20251231,LN-01494,CUST-04285,PROD-006,REG-08,2025-12-02,28000,26557,Current,0,Active,572,
18297,20260131,LN-01494,CUST-04285,PROD-006,REG-08,2025-12-02,28000,25078,Current,0,Active,572,
18298,20260228,LN-01494,CUST-04285,PROD-006,REG-08,2025-12-02,28000,23721,Current,0,Active,572,
18299,20260331,LN-01494,CUST-04285,PROD-006,REG-08,2025-12-02,28000,22183,Current,0,Active,572,
18300,20260430,LN-01494,CUST-04285,PROD-006,REG-08,2025-12-02,28000,20828,Current,0,Active,572,
18301,20241130,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,74608,Current,0,Active,781,
18302,20241231,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,71718,Current,0,Active,781,
18303,20250131,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,68580,Current,0,Active,781,
18304,20250228,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,65638,Current,0,Active,781,
18305,20250331,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,62685,Current,0,Active,781,
18306,20250430,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,59658,Current,0,Active,781,
18307,20250531,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,56637,Current,0,Active,781,
18308,20250630,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,53417,Current,0,Active,781,
18309,20250731,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,50198,Current,0,Active,781,
18310,20250831,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,47352,Current,0,Active,781,
18311,20250930,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,44562,Current,0,Active,781,
18312,20251031,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,41714,Current,0,Active,781,
18313,20251130,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,38397,Current,0,Active,781,
18314,20251231,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,35583,Current,0,Active,781,
18315,20260131,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,32505,Current,0,Active,781,
18316,20260228,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,29467,Current,0,Active,781,
18317,20260331,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,26384,Current,0,Active,781,
18318,20260430,LN-01495,CUST-04246,PROD-002,REG-02,2024-11-29,78000,23577,Current,0,Active,781,
18319,20241130,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,64179,Current,0,Active,813,
18320,20241231,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,60882,Current,0,Active,813,
18321,20250131,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,57269,Current,0,Active,813,
18322,20250228,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,53786,Current,0,Active,813,
18323,20250331,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,49941,Current,0,Active,813,
18324,20250430,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,46227,Current,0,Active,813,
18325,20250531,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,42840,Current,0,Active,813,
18326,20250630,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,39380,Current,0,Active,813,
18327,20250731,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,35425,Current,0,Active,813,
18328,20250831,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,31867,Current,0,Active,813,
18329,20250930,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,28028,Current,0,Active,813,
18330,20251031,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,24644,Current,0,Active,813,
18331,20251130,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,21013,Current,0,Active,813,
18332,20251231,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,17430,Current,0,Active,813,
18333,20260131,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,13746,Current,0,Active,813,
18334,20260228,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,10027,Current,0,Active,813,
18335,20260331,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,6350,Current,0,Active,813,
18336,20260430,LN-01496,CUST-00262,PROD-003,REG-08,2024-11-24,68000,2391,Current,0,Active,813,
18337,20251130,LN-01497,CUST-02547,PROD-001,REG-06,2025-11-01,95000,87467,Current,0,Active,562,
18338,20251231,LN-01497,CUST-02547,PROD-001,REG-06,2025-11-01,95000,79800,Current,0,Active,562,
18339,20260131,LN-01497,CUST-02547,PROD-001,REG-06,2025-11-01,95000,72310,Current,0,Active,562,
18340,20260228,LN-01497,CUST-02547,PROD-001,REG-06,2025-11-01,95000,64264,Current,0,Active,562,
18341,20260331,LN-01497,CUST-02547,PROD-001,REG-06,2025-11-01,95000,56284,Current,0,Active,562,
18342,20260430,LN-01497,CUST-02547,PROD-001,REG-06,2025-11-01,95000,49052,Current,0,Active,562,
18343,20240630,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,42550,Current,0,Active,596,
18344,20240731,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,40116,Current,0,Active,596,
18345,20240831,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,37760,Current,0,Active,596,
18346,20240930,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,35335,Current,0,Active,596,
18347,20241031,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,32922,Current,0,Active,596,
18348,20241130,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,30305,Current,0,Active,596,
18349,20241231,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,27720,Current,0,Active,596,
18350,20250131,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,25413,Current,0,Active,596,
18351,20250228,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,22813,Current,0,Active,596,
18352,20250331,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,20543,Current,0,Active,596,
18353,20250430,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,17963,Current,0,Active,596,
18354,20250531,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,15359,Current,0,Active,596,
18355,20250630,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,13021,Current,0,Active,596,
18356,20250731,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,10434,Current,0,Active,596,
18357,20250831,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,8092,Current,0,Active,596,
18358,20250930,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,5801,Current,0,Active,596,
18359,20251031,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,3411,Current,0,Active,596,
18360,20251130,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,1006,Current,0,Active,596,
18361,20251231,LN-01498,CUST-00136,PROD-004,REG-02,2024-06-24,45000,0,Current,0,Completed,596,
18362,20231031,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,90911,Current,0,Active,644,
18363,20231130,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,86820,Current,0,Active,644,
18364,20231231,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,83450,Current,0,Active,644,
18365,20240131,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,79935,Current,0,Active,644,
18366,20240229,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,75996,Current,0,Active,644,
18367,20240331,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,71874,Current,0,Active,644,
18368,20240430,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,68210,Current,0,Active,644,
18369,20240531,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,64536,Current,0,Active,644,
18370,20240630,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,60809,Current,0,Active,644,
18371,20240731,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,56910,Current,0,Active,644,
18372,20240831,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,53443,Current,0,Active,644,
18373,20240930,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,49909,Current,0,Active,644,
18374,20241031,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,46164,Current,0,Active,644,
18375,20241130,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,42772,Current,0,Active,644,
18376,20241231,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,39290,Current,0,Active,644,
18377,20250131,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,35483,Current,0,Active,644,
18378,20250228,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,31672,Current,0,Active,644,
18379,20250331,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,28147,Current,0,Active,644,
18380,20250430,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,24035,Current,0,Active,644,
18381,20250531,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,20368,Current,0,Active,644,
18382,20250630,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,16249,Current,0,Active,644,
18383,20250731,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,12763,Current,0,Active,644,
18384,20250831,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,9371,Current,0,Active,644,
18385,20250930,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,5275,Current,0,Active,644,
18386,20251031,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,1785,Current,0,Active,644,
18387,20251130,LN-01499,CUST-03913,PROD-001,REG-01,2023-10-29,95000,0,Current,0,Completed,644,
18388,20251231,LN-01500,CUST-00918,PROD-001,REG-07,2025-12-04,95000,87042,Current,0,Active,700,
18389,20260131,LN-01500,CUST-00918,PROD-001,REG-07,2025-12-04,95000,79553,Current,0,Active,700,
18390,20260228,LN-01500,CUST-00918,PROD-001,REG-07,2025-12-04,95000,72676,Current,0,Active,700,
18391,20260331,LN-01500,CUST-00918,PROD-001,REG-07,2025-12-04,95000,64551,Current,0,Active,700,
18392,20260430,LN-01500,CUST-00918,PROD-001,REG-07,2025-12-04,95000,56772,Current,0,Active,700,
18393,20250331,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,91575,Current,0,Active,619,
18394,20250430,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,87453,Current,0,Active,619,
18395,20250531,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,83656,Current,0,Active,619,
18396,20250630,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,80285,Current,0,Active,619,
18397,20250731,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,76332,Current,0,Active,619,
18398,20250831,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,72561,Current,0,Active,619,
18399,20250930,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,68618,Current,0,Active,619,
18400,20251031,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,64964,Current,0,Active,619,
18401,20251130,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,61418,Current,0,Active,619,
18402,20251231,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,57898,Current,0,Active,619,
18403,20260131,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,54256,Current,0,Active,619,
18404,20260228,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,50196,Current,0,Active,619,
18405,20260331,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,46380,Current,0,Active,619,
18406,20260430,LN-01502,CUST-00607,PROD-001,REG-07,2025-03-07,95000,42609,Current,0,Active,619,
18407,20231031,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,65242,Current,0,Active,657,
18408,20231130,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,62726,Current,0,Active,657,
18409,20231231,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,59927,Current,0,Active,657,
18410,20240131,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,57052,Current,0,Active,657,
18411,20240229,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,54481,Current,0,Active,657,
18412,20240331,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,51676,Current,0,Active,657,
18413,20240430,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,48892,Current,0,Active,657,
18414,20240531,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,46239,Current,0,Active,657,
18415,20240630,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,43335,Current,0,Active,657,
18416,20240731,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,40691,Current,0,Active,657,
18417,20240831,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,37904,Current,0,Active,657,
18418,20240930,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,35482,Current,0,Active,657,
18419,20241031,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,32641,Current,0,Active,657,
18420,20241130,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,29714,Current,0,Active,657,
18421,20241231,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,27245,Current,0,Active,657,
18422,20250131,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,24488,Current,0,Active,657,
18423,20250228,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,21725,Current,0,Active,657,
18424,20250331,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,19193,Current,0,Active,657,
18425,20250430,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,16291,Current,0,Active,657,
18426,20250531,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,13754,Current,0,Active,657,
18427,20250630,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,11320,Current,0,Active,657,
18428,20250731,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,8888,Current,0,Active,657,
18429,20250831,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,6353,Current,0,Active,657,
18430,20250930,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,3479,Current,0,Active,657,
18431,20251031,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,1068,Current,0,Active,657,
18432,20251130,LN-01503,CUST-03186,PROD-003,REG-01,2023-10-08,68000,0,Current,0,Completed,657,
18433,20250131,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,90497,Current,0,Active,606,
18434,20250228,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,85533,Current,0,Active,606,
18435,20250331,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,80296,Current,0,Active,606,
18436,20250430,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,74895,Current,0,Active,606,
18437,20250531,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,70288,Current,0,Active,606,
18438,20250630,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,64854,Current,0,Active,606,
18439,20250731,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,59884,Current,0,Active,606,
18440,20250831,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,54502,Current,0,Active,606,
18441,20250930,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,49077,Current,0,Active,606,
18442,20251031,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,43635,Current,0,Active,606,
18443,20251130,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,38584,Current,0,Active,606,
18444,20251231,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,33959,Current,0,Active,606,
18445,20260131,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,28969,Current,0,Active,606,
18446,20260228,LN-01504,CUST-03444,PROD-001,REG-01,2025-01-01,95000,23576,Current,0,Active,606,
